app_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
407840,1165830,396820,473810,465920,831670,751590,1113380,490390,1011070,759530,678850,718810,945460,718720,434300,1139060,969190,252110,391660,529360
407880,428880,424250,39160,39210,885790,666860,1011120,601250,853410,446070,1125060,291860,688060,842310,293160,403970,513610,417750,25600,880130
407900,522040,475080,898260,832650,850930,621010,953170,453300,990250,12580,826420,499100,385330,214700,500140,946670,873970,928480,724520,427290
407940,1116300,721080,929000,827920,785620,781830,679220,684470,983260,754110,965120,975520,865190,491560,780260,1085900,423730,459770,945580,746680
407980,990850,500170,734120,836480,559610,526960,929290,919150,724940,929310,929300,1133830,911050,939850,687650,937980,428870,1091200,530540,1147640
40800,33670,853590,851810,287020,1012030,1111960,965400,2210,251630,838630,615120,755590,779800,702110,453100,938220,485310,831040,855160,403430
408000,293680,935720,1009350,669960,677080,664340,486550,407330,998850,834100,689460,610960,744750,1143610,1147620,611970,708430,1143680,834340,1179440
408030,1145280,879580,713030,425870,658570,657020,721480,786110,766250,745270,6300,657320,746010,693430,940070,880380,738210,719140,592400,988890
408060,975950,570970,569290,870160,792560,838690,386870,4760,580870,828540,294060,958320,935910,898810,432950,786680,266190,577580,885790,467570
408120,990850,730300,533170,523210,428540,1118590,1213310,1148150,827290,836480,944050,431540,666050,1116470,559610,671980,494460,949210,932310,1007390
408170,949930,46540,658620,391410,1002750,694660,569220,774651,1010660,444710,502280,214790,832380,846670,490230,1160450,676520,672160,906110,429720
408240,594810,1090300,523230,940320,851320,1214150,214790,451210,266330,703260,1156680,706960,1170290,701680,719340,1118700,1142460,979900,890200,688150
408250,733750,1150900,681110,573330,224000,869440,721670,865200,734350,501180,454480,1011440,964110,660880,873710,643810,1012580,1103120,1118550,46550
408280,948630,1175970,935880,380810,780740,853760,794830,431280,879450,1087060,846040,933070,1106150,1107580,392730,488460,597210,933930,675730,834760
408340,855190,1003700,491000,1002950,758660,497430,1133350,782120,1084420,208600,453830,1140520,1151430,397100,936040,864960,747330,379760,1133430,454970
408400,601250,522610,428880,858100,487030,939210,427910,533860,735250,2100,2130,991750,449040,791370,847230,735260,506750,498310,688210,709480
408440,905350,735320,945810,939740,534000,1122510,416370,594040,687870,785160,2450,959920,529670,3610,476710,1089760,582560,845970,705610,842750
408520,1101770,959410,770110,849920,841790,1168550,498840,493700,659760,510390,970850,1087480,785920,938820,938840,600990,659830,694610,452970,569270
408640,561930,436160,697630,424210,238280,934830,940320,980160,718200,577330,954070,1171070,262150,514620,745430,292660,385860,1097870,708190,523000
408650,978200,860320,452940,671580,286660,949420,1172520,679400,946670,751170,602880,865100,567430,1145670,751160,752080,905230,452950,392610,823770
408740,581220,755140,1148030,919690,1156910,391280,293340,824450,671170,260510,795220,600480,1147670,825080,1173230,696160,847230,719590,979530,1087110
408750,675940,857010,984020,458600,975710,1143390,898680,915020,562520,564750,1090580,824190,958360,466280,1145050,595630,725610,665350,873240,485370
408760,525920,407190,974530,782510,745530,1124530,593240,507300,505120,412560,990390,534200,656530,46740,880470,850230,791380,932930,438430,1010800
408900,658620,391410,532690,569220,1002750,1010660,949930,502280,774651,739660,2400,846670,490230,219700,1110200,676520,898650,429720,1169490,1125290
408920,670330,738260,701860,600550,886310,581740,929230,687920,435070,841840,870160,438020,701950,447940,617030,1084460,795490,684930,693210,1012880
408930,904300,292230,999040,1148010,763870,399240,791370,764670,1152550,1002030,444250,719120,885570,963830,499330,451360,1097860,577000,945610,214170
408960,911550,830380,1172820,831770,1105110,561510,265890,280040,1139200,848340,793050,688900,885790,434520,265730,1144090,497240,837190,869100,845250
408990,984580,458480,496950,448730,770900,934500,770110,982760,1112010,261470,968730,935930,744630,843780,428110,885790,593490,1144860,661690,964130
409000,994870,455080,664560,998630,838220,262630,444530,661650,461030,225640,1112370,39210,1132110,536340,853240,1011550,293720,1098670,680880,706310
409020,283940,497100,945890,910050,453750,204760,598720,1107660,1157840,1177890,219680,711050,1156670,601550,396890,391440,1166710,865330,24420,510740
409040,791740,878590,1122490,214170,843590,515060,853760,747320,658790,851240,420210,989190,858260,491510,770360,693790,898830,577470,429430,837280
409070,291640,1007350,446040,291630,964050,232050,261760,428630,1133420,791740,505680,878590,979080,460340,766600,899240,971060,39160,969240,660940
409090,857700,843820,530510,875160,848300,768770,604830,1124090,712890,511330,438730,776100,1120680,620130,595650,718240,288970,1123340,877750,916160
409100,491000,994340,1112150,1003490,885220,884290,904430,690130,868980,790630,385330,498330,572040,492270,1137040,719750,1124380,1155720,420330,687610
409130,454870,460340,941160,565330,209120,718120,453690,690410,1124390,665790,209060,1166580,836690,1007080,492290,690460,659780,497570,832020,722340
409160,870100,3520,434580,1149340,689100,743360,601540,438220,533010,420330,773650,1097900,591660,576950,660970,451360,860260,1105970,985340,858060
409170,990940,839960,31980,681160,669570,791740,746260,945520,1116600,1159260,514740,509830,1086060,446450,1151580,384890,771670,880340,525480,786370
409280,407300,1097570,906870,1101450,841500,969880,500090,965670,582920,697600,950240,1089520,558490,570840,439920,1106770,856160,671490,43600,428930
409290,965970,465960,1007560,705670,919560,1098360,984250,498030,511330,573680,770010,600420,949050,529780,863270,437740,1176080,38120,841990,849630
40930,33670,824190,46600,250700,263520,698600,857010,386400,828380,440880,978180,743230,250050,523870,838390,950570,252550,1125060,975710,559850
409320,433900,1165830,939190,1103320,403860,591990,960550,694870,1137050,780260,503700,693750,465490,969190,1090520,391660,43190,857600,562240,698110
409340,746540,1147600,694480,429060,427610,438300,953820,690260,1012650,765040,530510,381220,734580,1124070,703360,1162730,435600,466910,1107160,502340
409360,610960,611970,1009350,431330,462860,407330,998850,928130,689460,502230,677080,1143610,834100,693790,906450,794760,621850,1010670,437420,386160
409370,446070,853760,1084460,885790,938100,674960,496620,1134390,860480,702820,770360,889740,916640,988890,829780,562250,1145280,465720,249950,952910
409380,691980,885790,439340,691770,39210,565980,461780,738450,836690,616740,722340,878440,1155590,730300,292120,933770,293920,457810,711140,863920
409390,911520,864060,938510,503280,455480,665630,995310,990950,486760,51030,752750,1145560,461880,949000,860450,610780,37800,32310,686450,659810
409420,292660,450190,850830,454670,446070,889740,1142560,990240,288610,513990,1147620,823100,1123790,1117900,606370,411860,755040,1013180,868370,565600
409450,689460,1009350,522610,664340,407330,788000,531080,611970,998850,621850,598490,681190,834100,869370,1097170,1097240,677080,849920,486550,837310
409460,684590,689700,446810,953920,928130,431330,770900,451630,266230,954010,449940,426010,1131160,396750,448170,293440,693790,492290,262960,438460
409490,266190,905440,1008970,838530,572290,701860,510040,934250,1007070,1097240,420930,688060,238280,392260,559130,693400,617030,831950,958320,1012360
409510,522660,843400,873220,1008070,684400,879580,995790,386400,743350,684130,251890,584040,503240,407630,746340,885790,948330,970580,999640,1167930
409520,403090,466040,766000,397770,1161300,1116180,559350,1118730,416840,601790,1007880,503550,752800,489470,884240,963940,1098870,905490,504700,416320
40970,47410,291050,979810,738590,48110,750500,567240,1145590,505210,738580,562040,397040,400470,953840,957590,824580,791400,939620,39500,655440
4100,455020,1123850,610350,793250,662230,830750,1138190,404070,407720,586460,702930,886250,860570,708760,658970,1183170,1168060,946010,934540,379390
41014,886210,746340,488480,501120,781000,501410,400410,630,424040,418060,389250,688140,253490,839680,859950,848350,3270,676690,751680,996980
411860,292660,1184710,999250,1124390,659780,294580,775570,561680,561000,409420,845200,934800,1168550,497590,841770,780320,851320,420930,841030,501420
411870,721430,1132190,763760,434210,990390,1173830,1007950,501190,849420,1091070,954410,849980,954400,873330,730300,886390,478010,906160,1133570,1172520
411880,1009950,714130,873490,658620,846670,391410,979790,750850,880400,568300,1010660,949930,774651,1002750,1141950,569220,502280,507520,1125480,827130
412270,935540,1146880,765770,425230,689480,610780,753980,396530,789840,7340,836480,444480,594950,833800,1168050,1125110,713430,482330,418150,990940
412290,564750,1138290,692710,828050,918870,984230,940190,791290,832470,475220,679930,853000,1124960,915020,858950,703200,586340,1002950,898680,294710
412360,448620,576740,970580,1172810,614960,728830,474890,1142810,1142240,959410,940180,504980,751160,15350,427950,683940,674860,986490,885250,681150
412370,499440,433360,693030,506560,979160,839420,959410,610360,658550,658560,566160,562220,533300,1098340,601220,591420,602040,709470,718660,39210
412380,792500,671460,238280,752180,1142070,795490,475220,743990,610730,424210,206060,906240,850710,982760,910990,1116350,1146360,595560,1141770,848720
412400,395570,661380,1107170,768840,889260,845330,713220,884920,765260,878340,857900,526470,428660,936000,899180,1107350,701860,1167770,883630,495090
412410,1158500,561510,265890,219830,300,1090690,949930,25700,658620,1002750,219700,391410,438030,905650,569220,568370,1010660,602080,1141950,705440
412440,1107190,915140,916150,1213600,1097160,577320,596950,599000,782410,843900,1158430,458500,1145590,566050,502070,1144820,488480,461730,286540,695980
412450,853480,905880,873140,837530,621080,949530,786060,758140,509880,573530,494220,292630,833170,982760,905790,597150,440410,1140130,477900,677020
412460,982760,857700,1082770,438730,843820,712890,444650,511330,988650,875160,1010670,243950,1111310,1141360,656510,414080,898720,670820,848300,604830
412470,840510,743350,453270,33120,1007400,440760,861280,1179150,399090,983260,880340,982510,1178480,793620,454380,448240,473810,746540,719830,765010
412480,938250,413750,982050,294540,846220,488280,1155290,708630,429040,764240,719350,841030,446430,846040,849350,957140,1111270,591940,670240,397330
412490,754330,854510,707220,485950,684650,971740,1124070,746540,427910,461860,381220,473560,1147600,583700,435600,1157350,511390,1144170,889450,690260
412520,429060,1151920,857850,1147600,971340,559200,824190,1012650,1155910,886310,429540,694480,454870,829410,455190,707590,427610,435600,1122760,904770
412530,658620,1148920,391410,1010660,1002750,1123080,1169490,1012360,949930,444710,676520,532690,569220,502280,690200,1141950,774651,494790,828080,1013400
412540,450040,676240,1150400,569270,420920,842120,436110,758920,438720,461830,1166240,561740,1145780,989340,680100,839620,856080,978200,780260,391520
412560,656530,880470,745530,1013710,729310,1143800,46740,974530,782510,844960,1124530,407190,1013700,878710,854890,909630,530240,287900,1110830,850230
412600,522890,752600,497870,1118730,686870,1145670,1111100,428920,850740,683870,853590,745720,760080,840510,1213810,1154350,856050,597860,1010230,700880
412620,286660,438030,840980,861280,596620,690080,758480,746360,752080,828160,528990,978200,1213370,493180,482210,707470,675120,793620,454380,827410
412640,506750,716220,504650,879660,730550,753090,281900,502480,458890,466430,865270,725510,787950,587570,1138260,994610,965400,479010,576790,611160
412660,861280,676430,975950,747120,570860,916370,392030,565660,418310,834740,853620,840020,262960,935540,786680,1138380,577640,690080,832380,438320
412670,1112250,910730,513840,495230,843990,843740,928440,915430,1213370,620900,1140350,875270,975520,1118580,945390,387110,490490,787070,1010890,428740
412730,396530,965130,430070,33790,1123410,774201,571520,679400,425230,1090520,501410,260730,795480,280890,1107490,453500,1166740,605830,734120,427760
412740,425400,974970,783220,1089140,526440,661100,1155130,695560,1098250,857210,713550,476930,792480,1120960,380540,602670,1132010,840860,1009770,905010
412760,685200,1133350,1102500,679220,491000,1120820,1003700,863920,1084420,230270,1151430,666810,825170,782120,1002950,580590,1110670,499900,773810,1138910
412770,780260,735650,846430,743660,288500,1126230,734120,664780,1084350,1155480,576860,937970,453890,497590,687650,693400,1087480,498460,989270,614700
412790,688910,935540,779800,765730,833800,929270,417410,879610,610260,504100,643610,597720,770490,569350,1112050,1156330,825350,661270,841140,1087600
412880,581200,513930,929210,292410,611180,491280,1162310,938600,851110,514920,288650,262690,1142760,875320,906310,833820,488210,884590,431600,496360
412930,705450,853550,697730,1132160,679770,996550,781040,661740,497570,424590,715050,828440,707560,391580,577270,687390,447020,281240,970880,1096910
412970,231040,730030,984020,406940,953760,475490,417990,688170,460210,861280,291860,1115830,208460,510050,567980,859530,982700,752830,286660,771530
413040,1151650,288830,453690,496290,232050,454700,568670,22340,984020,843400,424840,409070,249950,1008800,765140,559130,493900,990250,393190,432240
413170,1132830,222660,708110,1156470,1138280,729970,589170,588880,419090,1143390,1116350,725660,786370,655910,1213890,793630,424210,745430,489580,284970
413350,1174090,696020,1112240,1110670,1155290,518650,898780,1145000,1149590,397770,853220,467370,440450,486120,1102040,447800,399420,843640,449610,434340
413420,738260,724950,670330,581740,886310,687920,841840,407000,1137660,929230,701950,487740,961240,435070,684930,47110,381050,910280,905020,573750
413470,1134260,514810,874460,1137650,750800,461760,1136420,686570,743660,559070,722350,989490,572740,989640,752360,263820,696010,432250,7650,406930
413480,828710,595510,506090,601340,414060,1111100,12710,250050,562520,659480,615650,974220,844610,658430,407290,1138810,1086820,708300,729300,970400
413490,858780,458540,841500,829610,595550,24810,686510,1126020,857600,1155620,994590,738880,855990,933860,725680,529630,739730,792800,1120690,702670
413500,781660,1183600,1141450,970650,665900,441050,582990,385630,965920,724600,883630,419130,791050,449160,288020,715470,451210,577330,730170,707770
413510,502520,569970,968730,858180,467480,829080,1103100,503420,533070,734590,434420,1125110,984680,1009770,1118730,691990,502090,285130,1137210,594660
413540,560640,854120,730280,765910,763970,765840,765850,765860,781050,1117900,1123790,733810,1124510,503820,398120,1126840,493710,661380,758570,528970
413580,222660,562520,964110,529720,708190,844160,980090,630,449180,1082650,864570,490390,669910,498360,743850,983350,290020,899630,1166980,448290
413620,496080,412790,729650,1178480,416320,515020,436160,707300,738520,956870,661070,601750,497570,45750,525920,688910,498370,529490,477770,265690
413650,1125490,1154440,1138320,665890,514650,1132360,780430,1124660,1126340,446120,904950,615970,946610,840260,676680,681290,1137220,724580,474980,568030
413680,658620,1002750,391410,689480,829780,1097310,1169490,569220,1010660,949930,774651,502280,694660,1184040,403670,260730,444710,581380,1117120,846670
413700,669690,929210,713230,391420,605110,501410,718320,851110,661260,905390,974240,833820,502410,1008910,999040,229600,490170,687760,991500,434960
413710,48720,719720,577710,853850,33520,33530,697960,436400,746300,910750,49330,958320,490390,443700,1113380,1183230,759530,589740,709490,1007080
413740,936000,864680,596560,1116550,576160,1107040,605310,587330,1106730,823710,826580,608000,437870,664780,927860,1007350,46480,978040,522700,237950
413750,412480,1157840,670240,1002440,434970,1149210,904800,729180,585500,695880,661430,616650,479010,577380,455160,253670,467480,257610,488550,787950
413760,974220,697550,898310,898980,878820,485290,291640,501120,694670,433360,253650,1178380,453690,933070,664780,846370,656140,501970,745620,824430
413830,949570,431330,676440,1146880,1167650,457770,434500,693790,453960,667170,869500,459830,764370,436260,447540,863490,559260,1008970,457010,438440
413870,407680,398100,664780,46480,587570,946670,970400,452440,688070,510750,754840,1156980,829660,795310,1123510,890340,1161330,960590,595730,714730
414060,1153250,562520,656880,995790,1138810,684210,1148080,683870,1150790,745250,1093920,1178680,974220,745370,1149900,790860,529720,399430,729970,960820
414080,875160,604830,857700,979620,438730,712890,843820,569900,1008390,1152780,965130,825310,1140400,1082770,1120210,412460,1120680,683870,33210,620130
414090,498680,720940,688070,752020,664780,878680,46480,522690,665180,387930,46710,843400,839560,250050,829660,857600,282680,396530,833470,944810
414120,479310,759530,462530,665040,680170,1116200,655780,754380,846850,251810,589170,384090,454260,584850,743350,885570,786650,584040,530120,456450
414140,681020,936510,828710,615650,665510,849420,885140,755590,595510,1126860,396530,1139920,680680,387780,848430,22340,31930,1093300,387800,1007630
414160,568770,853410,753060,281940,781810,611980,467370,461830,781820,671090,775570,257850,262190,974370,205730,697730,888900,560870,490870,425900
414190,965970,220260,1132160,1007560,919560,292910,949050,964100,608530,511330,884960,844820,1155800,845630,661110,702200,686510,671670,536320,1119970
416320,1155340,1179100,286520,417750,509800,403090,964040,262870,664590,1148430,885790,850950,433350,570900,838530,869340,945490,10,874140,705800
416330,1102150,499110,840610,936040,671470,593680,964110,598030,499400,724950,385860,439420,381250,775940,459830,473970,956870,843790,456830,490980
416340,1134390,498360,859680,1157070,452710,446070,697160,692270,453780,1083880,385900,1142560,437060,970190,880180,1097860,597220,1098640,396530,465920
416360,690930,12140,518740,843160,12150,505170,838340,822750,468310,770850,1151060,490390,257710,786820,381130,577700,1003020,1009950,400410,1156980
416370,1168550,241260,739240,663540,3610,782700,459150,714300,445550,502820,1144450,1158660,725050,50960,1090470,702360,898650,1005000,1084420,919150
416390,420930,595650,716220,836330,664780,1137700,46480,37210,455160,705380,529540,655780,829660,577850,787950,863270,399140,688070,523170,293340
416430,754330,707220,854510,1082770,971740,693400,982760,473560,485950,857700,467060,435250,684650,960740,754380,432500,916150,832690,681380,694870
416450,500940,674900,485000,46480,928160,484870,933450,916150,239120,293920,283270,714880,1145590,290730,656730,400130,885790,561260,580040,2720
416530,746660,431590,561230,745870,503150,1106850,486180,231140,243450,1172820,869100,1089710,517990,1155810,658490,450590,443860,837260,450600,703360
416550,19830,1148080,696560,1145000,15120,11390,660070,488822,488824,488823,488821,420660,787960,836480,773670,791490,841800,445860,979390,430300
416590,838270,521980,396260,667340,747130,671540,1213640,825970,536340,712980,911040,1117990,856220,769360,1012490,397660,1171860,845750,615770,1162690
416600,569220,487000,658620,580300,391410,774651,397720,1013400,754300,676520,1010660,949930,1002750,502280,532690,514410,846670,689480,490230,454730
416610,960710,771010,287630,473520,708510,917150,492090,418910,862480,1152760,567220,782290,839890,1112960,1111870,601250,837720,225600,750470,844420
416630,589320,834910,1096240,485980,970890,661830,1123410,909970,937940,905060,1002630,449100,663020,220420,1107450,691600,985650,290770,222638,995920
416640,678970,756090,594410,465890,758480,510360,670730,1011510,891040,884240,963940,287920,1156670,991130,31880,746030,438920,590600,1146590,507360
416760,703360,885790,828540,906680,944830,941030,978290,510380,725110,490250,949990,568780,565030,1008580,462640,916120,599800,665510,533060,514700
416770,265890,845350,708850,700920,449760,859960,1125350,931830,455940,692190,790840,529720,676420,476460,928660,293320,568320,1178310,601240,998790
416790,826810,1179480,1152440,845400,954070,576660,576720,692690,943970,708890,764470,773230,656600,493040,979390,677010,655910,780120,263560,769540
416800,584220,658500,875080,509830,562270,576230,445350,853020,581910,1132300,703250,285840,261740,836690,705860,282620,460580,46000,600980,693020
416830,677020,664830,915820,446070,780260,596810,33130,970940,416840,1137860,617030,850740,1140490,861280,837920,497460,671180,399420,604830,787100
416840,496590,431860,845350,403780,985090,568320,965510,507140,1121100,833920,397400,786750,594810,1116180,385250,409520,423720,856040,487020,661480
416850,849270,488910,752170,679220,515470,681060,759530,826300,263720,486990,580940,567890,963930,718180,861290,690000,774891,1111250,425230,677010
416870,285740,263880,243280,440380,978720,431510,479110,858530,1124390,1116960,701080,915560,771340,500580,396230,599800,752750,904890,1007880,754460
417060,1133420,389220,729190,569870,743340,264000,910490,619700,1117340,725890,514760,240660,669620,449820,975120,949390,409070,1084930,399790,935250
417110,856760,680680,428510,994790,480650,1008850,851050,1139000,696160,1008690,846700,1085390,999930,929290,792400,929300,929310,1166740,990850,790550
417150,905010,828240,577180,691990,1125820,1096210,285010,973640,841020,965490,287630,719120,689680,1082770,412530,430240,499900,680890,50000,1124790
417200,946010,898950,830500,725090,719280,780260,844820,746270,834910,466100,890630,953050,286340,1111300,937980,1112050,485490,1010120,1089640,1008390
417290,745330,1179460,1148690,1166100,656890,985560,707040,691590,585830,1149930,1111100,495730,430170,239350,828240,1142230,457010,423760,751470,396030
417310,438270,397210,989010,454100,530080,899020,854450,843120,1103430,1159260,974110,597670,794230,590640,910210,617610,1098100,595510,860640,281860
417350,824400,580540,764370,754330,658620,689480,833300,730830,774651,1169490,391410,534010,949930,1013400,911210,569220,661990,525500,854510,1002750
417400,984240,961740,1167770,1107190,529630,938640,996140,522710,389170,1172410,448780,713980,444470,448570,598070,497350,826380,644380,971080,453890
417410,501050,935540,412790,833800,1120700,534480,450190,1123790,1117900,589300,928130,1118790,419090,730460,449770,208670,915610,714570,284750,829390
417430,243450,561600,522590,984780,658700,1102580,751870,979090,45410,1107210,695810,697270,855490,844960,287920,979360,780210,957050,504810,561450
417480,1010660,658620,391410,561600,502070,906110,949930,1002750,774651,569220,502280,676520,940350,532690,846670,490230,429720,1169490,214790,586890
417540,403040,1101760,860530,735360,785660,713230,994890,948900,461180,288880,529640,944300,446470,581200,844300,251020,587580,11390,886390,1010800
417750,718970,416320,853020,498680,786330,720940,530290,1107580,509800,615180,209830,391120,716190,975950,982700,1111100,1132050,1123410,794830,533890
417840,856260,898780,853220,576500,1138910,418190,828350,494810,684870,945820,838840,879450,562320,522710,706570,904930,679400,1108190,3600,601620
417860,915060,586240,1165590,281840,265950,743850,719140,858830,1125400,287920,438920,1172510,786650,1162310,449020,288840,496620,730890,561000,979790
417880,916150,713180,594130,559130,838530,529590,1177640,685050,960740,290850,958320,743100,249590,841460,378700,535680,906850,263460,487180,576310
417890,1160490,497580,771680,446030,1010380,514200,436850,1157980,715760,488150,684130,873810,293540,1133530,466020,792160,1084400,824170,655550,793620
417900,792350,781490,491010,448550,483960,932330,960330,442770,513600,793990,959760,834760,785070,953920,1103770,455700,757990,1145280,529590,1011620
417910,424830,705210,915420,487030,693400,747310,265750,262750,840510,431250,655780,697270,206230,240320,407700,506140,432290,1089650,838510,752850
417920,498680,752020,402890,721300,719080,720940,522690,997170,1166740,209830,1116230,845870,387930,449090,1177890,792760,1103290,1118790,440420,1151060
417980,288370,691700,475070,739690,990030,587010,505550,833180,949210,466890,1176020,643970,983900,863310,848750,46790,779780,849420,599840,441350
417990,475490,825630,466810,398100,209370,2400,1153950,744590,771340,874080,494170,1111610,754460,885790,381010,840610,970570,490390,714300,428920
418040,1093920,288500,558340,790790,1171160,596870,843400,676580,885690,467210,830980,442070,849350,463510,399600,1157860,769160,522130,933210,983520
418050,755610,1090540,1085080,474960,875100,669740,829080,771530,1084350,1161840,529900,1140930,467650,848750,560710,794040,660820,823040,1145460,1213370
418060,969240,1153930,294590,620980,585630,787420,611730,989010,609010,2500,288650,581200,833820,285670,929210,1131110,658470,462910,833650,494960
418070,513780,466840,863490,965000,1110670,671560,661260,769560,518680,870010,961420,998630,263640,905440,680500,1009910,1091070,765170,790790,387840
418120,476510,890200,1134390,1179440,1138810,589170,439930,490910,1013100,944590,287860,565650,487000,591940,500670,840020,822550,418150,1150480,945460
418150,693790,439730,610780,1146880,568400,1125110,444590,412270,491510,610960,444720,239070,386160,615770,856210,412600,438440,706490,938480,573170
418160,707400,765400,975980,754830,565600,447950,561680,774421,220900,567980,252610,827590,759650,840190,932970,953790,983650,979290,869340,966210
418170,758120,289460,450590,450600,929210,445860,1170720,658490,947880,856380,826550,957050,1122860,1140070,1002910,1159890,708930,873810,466770,969940
418190,448960,403120,752470,514650,496310,730300,417840,842810,221180,665490,451200,909820,262850,990850,596200,579760,433590,929290,929310,929300
418210,754300,661440,831260,1008870,662210,697970,1102100,400650,609010,454420,693790,476930,426010,282030,489760,785760,1145680,454200,969240,961040
418250,47800,292630,466420,380540,409490,499330,1166230,705610,594660,1093760,427570,518320,873140,1166840,577710,437610,770500,765840,765910,765860
418260,844750,879580,688170,934930,970880,601770,938600,44100,1098200,596620,1101480,446100,510050,391070,658570,514530,763680,1167590,1004550,286660
418270,577380,961040,661430,238280,580060,495200,436400,744880,863810,514740,840310,293600,497060,424210,671610,795490,1141770,828410,910990,709490
418280,671090,781820,920190,1138810,1086450,747090,466030,754520,724750,1156970,919160,911880,775520,775910,718680,513820,1154350,956090,1171620,989270
418300,845870,941050,485760,688880,688070,238320,581650,589620,425460,1097860,933000,495730,960610,602670,434210,591990,449090,751470,514580,995280
418310,487030,1177710,388520,938220,570860,888760,461230,708890,935840,1138380,656600,262280,493900,701440,559680,677060,1167430,240320,954070,601250
418340,791740,702890,515060,878590,982510,261390,733430,839430,989190,715210,514400,510730,239070,853940,503480,1000080,473810,429430,1142070,525480
418360,827520,385220,858320,779800,833890,1177640,765040,889850,444490,787990,702340,786620,675980,448550,436870,721420,388800,1011440,218410,1156330
418430,850740,427950,877730,1154470,598450,1118730,973720,497060,446070,744450,730870,744290,589730,858810,424750,656550,752600,617030,907410,1007560
418440,504430,507140,501120,514990,855030,860260,1010430,909780,219780,769390,840610,696540,420380,450050,944840,589180,80,100,1118570,1184600
418610,683870,454100,1178680,879410,898250,745740,562520,713540,855700,841260,747810,720330,1126450,739360,898680,585770,984020,493980,782460,286380
418640,593740,1090420,1155150,1008990,605490,595560,565670,979080,466110,996710,13000,453690,1112940,834050,252030,501940,991680,502710,436390,224040
418650,1172140,496080,496510,436400,964070,32460,487270,939810,49330,1178480,956870,719720,850250,864010,709490,995170,513720,565490,439720,693020
418670,576860,735540,434270,937970,843860,1143320,498470,984590,822650,1167770,461760,596200,990050,502400,1141150,561770,662600,958360,1165590,1116490
418910,935750,450140,241000,791880,985720,978670,3910,229970,1090670,416610,696280,473970,1120580,822510,879470,979900,579870,581740,666120,713840
418940,501420,466040,33710,496080,713050,284790,1151940,936010,786130,1151860,584040,874180,462670,782420,693790,1178480,583930,38600,496910,611160
418950,24460,864530,514240,529500,857900,432240,1107170,1167770,31830,822920,877730,402710,1011550,427950,718180,1151080,581310,984110,701860,747280
418960,427950,822830,826180,1170290,853760,1179540,970030,664780,23150,400790,829780,959050,1168970,953840,446070,824520,239800,698520,929400,766620
419000,973690,724630,911010,697910,869600,948350,242840,474730,725140,442140,460940,669440,1013700,878710,774161,934860,694950,671580,693080,849210
419020,861290,849270,780260,384980,747790,786350,701370,998830,493180,263720,693820,419130,403460,390560,262750,1090930,860490,617030,480450,980480
419080,734090,1084970,898800,1150480,1004550,828050,843780,655420,392890,863690,758920,879410,604830,989400,1158990,598090,1012670,868260,446480,1142280
419090,489580,424210,533850,745430,429120,438460,466820,755490,499390,433950,656740,825110,222660,1133310,533050,4932,391070,521990,454100,459770
419130,707770,517500,501180,781660,385630,1183600,610960,496230,413500,683790,661270,1141450,946600,966370,879650,984910,1166120,945530,665900,1144860
419450,492520,438110,707280,442230,461530,1101180,787990,252290,1117520,735250,906810,576790,878880,602040,886350,944730,1171220,1007350,823080,230050
419460,448960,388420,428540,502070,568300,494820,836480,1165590,760560,449020,889990,417480,497790,501110,990850,428870,561600,843900,1167650,702270
419480,229970,1144170,999270,979920,580520,6800,427570,769950,689030,832380,1091050,586320,910430,879530,294160,979520,984680,953220,455200,503240
419500,432990,1185400,743480,407290,970710,659870,856220,506090,397670,495390,953870,497100,986010,980090,745060,791700,391820,684420,775490,1131490
419590,707770,517500,591380,1132900,466030,621810,260730,261470,6800,446070,602770,473610,838180,289300,877980,906170,451400,828660,286340,522010
419700,735680,500420,1103320,1008070,1155580,689610,606360,400710,465720,873810,960420,904340,662600,380840,862460,916150,1098390,1167710,1085080,1090540
419710,684820,936470,961210,905440,381020,670210,739720,409490,970130,934250,658390,886290,1157100,1124710,833820,501480,1118730,795480,765630,754540
419810,474880,898780,676910,853760,517780,996730,860480,729930,498500,938240,1117990,829780,770360,697730,1171240,885790,463000,959400,1110670,569570
419990,850230,719970,390960,1093150,492340,400380,679690,874180,1151320,844990,1111200,841260,426210,868660,453710,485610,844420,849270,944030,714880
420,380,280,360,21500,708870,50,37280,501060,340,970660,6250,701080,1108130,436690,130,691990,220,407420,944710,844330
420000,583850,790900,621500,617600,879410,576030,583870,906390,1160440,1145740,504650,509880,561000,1126450,860480,568640,1145120,943640,601620,666790
420020,838790,1110230,1165780,719660,935400,970850,421040,850340,1138030,833300,536320,828380,32900,412620,952540,1158910,587620,466900,725320,1158830
420060,573700,505140,1138150,51010,434490,573750,781670,465960,690080,720470,838900,936060,775570,480410,661690,387840,568840,462960,485450,1131780
420070,853760,1166580,562520,533660,829780,786140,984020,935660,948690,461760,1003260,711190,770360,744460,399090,869850,999180,933030,391640,453950
420100,462990,456760,1097860,31830,940300,490390,771560,454230,392370,1148420,587620,692270,904340,593200,960590,1170290,734700,427550,485800,420980
420110,602520,379600,429580,585890,875300,499120,944810,758620,838720,959890,510380,729930,847940,491510,781100,644300,859510,1110780,877960,985710
420160,1170720,848960,438460,1009240,460250,581200,790540,1132840,476930,475530,260990,526440,577850,666250,1086920,713570,752380,387890,888970,1158290
