user_id,0,1,2,3,4,5,6,7,8,9
76561198035231228,39210,785170,266410,586210,388080,567640,440520,952860,1098340,676500
76561198035301580,785170,440520,676500,689580,33210,1147660,764030,47890,22500,863590
76561198035318320,785170,39210,384300,477770,585410,388080,1097420,758190,427520,440520
76561198035339222,583010,676500,292030,39210,785170,288120,388080,1147660,440520,759740
76561198035342365,384300,1147660,388080,785170,22500,440520,676500,497180,400800,39210
76561198035352189,785170,39210,573060,266410,935270,1147660,523120,991780,1097420,689700
76561198035354684,1098340,785170,990050,529240,390560,292030,658550,288120,760350,573060
76561198035373740,418910,33650,785170,676500,292030,523120,612020,583010,1085660,529240
76561198035386940,22500,497180,764790,282400,888790,879160,384300,413620,1147660,205810
76561198035390625,785170,431730,863590,384300,758190,1097420,447020,427520,212500,477770
76561198035395184,39210,583010,1147660,991780,785170,384300,292030,408760,388080,664430
76561198035397187,785170,664430,384300,388080,39210,585410,477770,440520,33210,899770
76561198035398863,785170,676500,384300,431730,418910,1147660,22500,428340,39210,664430
76561198035408242,523120,785170,266410,1097420,493080,834910,447020,427520,658160,39210
76561198035452568,689580,991780,774511,785170,441770,39210,573060,518060,492800,935270
76561198035453427,676500,266410,689580,843380,785170,567640,288120,683900,1098340,834910
76561198035497453,1098340,39210,837900,658160,785170,523120,266410,764030,612020,239700
76561198035505871,239700,785170,1098340,938220,760350,418250,266410,523120,573060,288120
76561198035525048,785170,266410,39210,834910,1097420,523120,567640,676500,493080,431730
76561198035541446,785170,573060,935270,239700,266410,427520,795630,760350,523120,441770
76561198035541688,785170,266410,689580,440520,573060,427520,676500,288120,948740,390560
76561198035550519,676500,33650,22500,785170,990050,282400,431730,292030,759740,831560
76561198035551405,785170,390560,388080,1098340,689580,583010,266410,573060,664430,477740
76561198035552867,388080,39210,664430,831560,676500,689580,991780,935270,785170,266410
76561198035554804,785170,384300,22500,1147660,664430,935270,676500,39210,573060,388080
76561198035557254,658160,384300,523120,388080,428180,493080,400040,266410,39210,1147660
76561198035559425,418250,990050,292030,413420,33650,573060,571530,288120,676500,583010
76561198035571715,785170,47410,440520,1097420,33210,1147660,863590,22500,948740,212500
76561198035581704,523120,785170,261470,384300,391040,428180,390560,39210,2800,658160
76561198035587559,418910,388080,583010,523120,676500,431730,1085660,785170,664430,759740
76561198035603617,39210,785170,523120,292030,583010,567640,676500,480650,396650,413420
76561198035623387,676500,288120,239700,785170,683900,441770,452940,292030,413420,1147660
76561198035638608,785170,523120,1097420,418910,391040,39210,689700,261470,984780,427520
76561198035665917,33210,785170,440520,676500,47890,427520,990050,899770,562230,392080
76561198035666772,22500,476460,384300,205810,663110,935270,785170,1147660,4700,664430
76561198035667260,785170,266410,39210,440520,1098340,1147660,251290,952860,384300,586210
76561198035683018,785170,266410,1098340,39210,477740,249550,586210,388080,585410,440520
76561198035689058,583010,418250,1098340,495280,413420,658160,523120,1012030,431730,24960
76561198035690089,676500,22500,785170,288120,573060,935270,689580,292030,1147660,444970
76561198035694566,785170,39210,573060,1147660,440520,935270,518060,664430,991780,1097420
76561198035696609,785170,1098340,583010,795630,388080,760350,390560,523120,288120,573060
76561198035764760,785170,689580,440520,39210,991780,573060,47890,518060,676500,441770
76561198035776177,785170,573060,427520,266410,1098340,948740,676500,689580,1097420,760350
76561198035844059,39210,785170,518060,1147660,440520,231060,774511,571530,441770,292030
76561198035925753,388080,785170,440520,39210,477740,952860,664430,583010,689580,45300
76561198035988855,990050,785170,1098340,6010,518060,292030,440520,676500,620980,47890
76561198036076163,785170,390560,990050,529240,1098340,510510,523120,292030,518060,39210
76561198036137481,676500,39210,785170,33210,440520,518060,47890,282400,292030,990050
76561198036249707,785170,1098340,529240,384300,39210,523120,477740,388080,266410,658550
76561198036479504,612020,676500,834910,431730,493080,567640,33650,1105810,283600,22500
76561198036707204,22500,899770,418910,785170,676500,428340,664430,384300,266410,523120
76561198037232744,418910,676500,33650,583010,292030,1085660,759740,502520,39210,664430
76561198037327289,282400,10,676500,290730,441770,413420,571530,22310,439920,229870
76561198037444346,583010,2800,384300,388080,785170,428180,48220,390560,523120,664430
76561198037608646,785170,523120,239700,1098340,418250,760350,658160,39210,938220,266410
76561198038148571,39210,785170,388080,1147660,664430,991780,384300,523120,1085660,440520
76561198038479459,785170,39210,935270,573060,1147660,689700,1097420,764790,452940,948740
76561198038698871,39210,1147660,785170,583010,292030,991780,676500,495280,288120,480650
76561198039498155,676500,10,683900,239700,1087270,583010,567640,292030,413420,288120
76561198039958560,676500,282400,413420,990050,292030,33650,495280,283600,571530,290730
76561198041865969,785170,266410,1097420,573060,523120,689700,707590,938220,427520,935270
76561198041932347,390560,583010,418250,759740,573060,261470,33650,990050,502520,239120
76561198041946632,388080,952860,664430,785170,428340,266410,1147660,384300,583010,676500
76561198041969827,39210,785170,583010,418910,523120,676500,1085660,292030,388080,24960
76561198041992000,676500,834910,586210,424250,1105810,683900,452940,984560,567640,283600
76561198041994859,785170,990050,841770,427520,418250,760350,573060,33650,447020,231060
76561198042006107,676500,282400,440520,689580,47890,831560,785160,427520,664430,1083880
76561198042008140,785170,523120,39210,1097420,418910,391040,664430,384300,477770,223410
76561198042019083,785170,39210,935270,518060,664430,440520,1097420,573060,47890,676500
76561198042019410,440520,785170,384300,664430,676500,33210,388080,413420,39210,292030
76561198042051536,266410,39210,785170,1147660,384300,388080,585410,834910,586210,991780
76561198042063845,785170,573060,1097420,427520,689580,935270,948740,676500,764030,859580
76561198042072020,39210,676500,418910,583010,785170,1085660,292030,523120,1147660,567640
76561198042077838,583010,759740,388080,831560,664430,390560,413420,837610,738540,676500
76561198042104770,39210,785170,266410,1147660,991780,440520,388080,384300,935270,586210
76561198042106911,785170,39210,518060,33210,440520,758190,1097420,585410,408760,620980
76561198042109559,1098340,785170,760350,427520,447020,266410,390560,398100,573060,658550
76561198042120258,676500,22500,785170,33650,573060,935270,990050,292030,288120,571530
76561198042125802,388080,785170,523120,266410,658160,428180,583010,573060,795630,239700
76561198042154200,39210,676500,785170,440520,689580,518060,831560,292030,47890,935270
76561198042175199,239700,1098340,683900,676500,583010,288120,292030,10,1087270,418250
76561198042177942,785170,384300,266410,523120,388080,585410,658160,223410,39210,664430
76561198042199013,785170,689580,266410,427520,440520,707590,39210,388080,664430,1097420
76561198042207827,39210,523120,493080,400040,1085660,418910,477770,785170,758190,585410
76561198042218315,785170,523120,573060,760350,427520,935270,266410,239700,418250,689700
76561198042231218,785170,990050,22500,424250,571530,676500,573060,47410,859580,6010
76561198042261667,785170,418910,523120,1085660,39210,676500,612020,1097420,664430,935270
76561198042263953,785170,1098340,390560,39210,518060,427520,1097420,523120,510510,447020
76561198042270052,785170,384300,523120,1097420,477770,758480,390560,697610,39210,223410
76561198042314580,785170,388080,39210,266410,676500,440520,952860,664430,689580,1147660
76561198042328330,384300,952860,785170,1147660,440520,388080,266410,22500,664430,676500
76561198042330672,583010,39210,764030,785170,418910,292030,1085660,676500,529240,991780
76561198042367759,676500,22500,39210,431730,497180,1147660,384300,418910,834910,428340
76561198042373269,785170,266410,427520,1097420,523120,573060,447020,390560,948740,289520
76561198042384481,785170,39210,418910,1085660,523120,676500,664430,1147660,388080,583010
76561198042386972,785170,39210,440520,689580,991780,664430,518060,266410,676500,1147660
76561198042397662,388080,266410,39210,523120,785170,658160,583010,664430,676500,831560
76561198042401531,785170,676500,573060,266410,948740,689580,288120,292030,935270,1147660
76561198042402769,676500,785170,22500,390560,288120,664430,292030,440520,573060,384300
76561198042423129,583010,1147660,384300,529240,39660,910630,288120,458630,1098340,251810
76561198042462736,785170,388080,39210,427520,664430,266410,523120,390560,1097420,440520
76561198042473417,785170,22500,676500,440520,573060,935270,427520,1147660,444970,664430
76561198042483077,785170,22500,523120,612020,689700,1097420,427520,841770,33650,412880
76561198042516093,39210,676500,785170,1147660,831560,664430,1085660,523120,495280,388080
76561198042523712,785170,239700,573060,935270,229870,1147660,689700,452940,441770,231060
76561198042525828,39210,785170,266410,676500,523120,567640,493080,1097420,834910,388080
76561198042537812,785170,523120,418250,39210,1098340,760350,239700,573060,567640,676500
76561198042538870,1098340,390560,427520,785170,418250,447020,408990,523120,760350,413420
76561198042545324,785170,39210,1147660,384300,523120,266410,480650,388080,567640,583010
76561198042570145,785170,676500,22500,1147660,573060,266410,288120,935270,664430,440520
76561198042574267,39210,785170,440520,292030,676500,33210,583010,689580,518060,664430
76561198042576773,384300,785170,440520,388080,585410,39210,1147660,266410,570940,507270
76561198042583230,676500,785170,288120,427520,390560,573060,266410,413420,292030,431730
76561198042590835,583010,785170,292030,39210,529240,384300,1147660,1098340,288120,408760
76561198042592045,785170,266410,795630,440520,427520,573060,689580,388080,390560,288120
76561198042595845,676500,22500,834910,39210,785170,440520,452940,586210,1097420,283600
76561198042637670,785170,39210,440520,33210,1097420,758190,518060,477770,664430,427520
76561198042649112,266410,785170,427520,707590,447020,1097420,523120,948740,834910,689700
76561198042663827,424250,785170,22500,266410,676500,239700,834910,938220,47410,452940
76561198042695689,707590,266410,689580,402840,785170,4760,843380,452510,666140,676500
76561198042724093,239700,658160,583010,39210,523120,388080,1098340,266410,683900,428180
76561198042730355,785170,440520,676500,664430,33210,384300,39210,1147660,292030,47890
76561198042738614,785170,440520,664430,33210,39210,47890,676500,831560,1147660,518060
76561198042746225,785170,991780,440520,1147660,39210,385250,573060,689580,774511,459350
76561198042746413,418910,1147660,785170,676500,39210,1085660,583010,22500,292030,428340
76561198042751537,785170,1097420,427520,39210,33210,758190,477770,440520,518060,990050
76561198042757929,785170,266410,707590,689580,991780,1097420,427520,39210,440520,573060
76561198042772245,39210,1147660,991780,785170,583010,492800,440520,935270,676500,764790
76561198042821089,292030,676500,583010,288120,785170,39210,1098340,413420,440520,689580
76561198042822244,785170,1147660,384300,440520,266410,952860,676500,288120,991780,22500
76561198042826972,1098340,658550,785170,529240,502410,689580,573060,385250,837900,990050
76561198042831653,785170,266410,523120,384300,39210,658160,239700,938220,480650,1147660
76561198042832532,390560,388080,785170,664430,384300,570940,48220,478980,837610,911220
76561198042832977,676500,427520,413420,495280,1083880,1097420,33650,431730,283600,831560
76561198042841590,39210,785170,388080,266410,523120,991780,1097420,935270,1147660,664430
76561198042852342,785170,33650,676500,418250,231060,612020,22500,398100,760350,523120
76561198042852639,39210,785170,1147660,384300,585410,408760,440520,991780,388080,518060
76561198042865102,990050,1098340,249550,441770,785170,440520,620980,758190,39210,413420
76561198042866099,239700,22500,229870,621810,676500,785170,413420,1147660,231060,384300
76561198042896883,440520,785170,689580,441770,586210,39210,251290,452940,1147660,676500
76561198042916173,384300,785170,388080,39210,523120,1147660,266410,428180,664430,2800
76561198042923834,10,1147660,952860,39210,683900,834910,676500,251810,1087270,266410
76561198042933908,785170,427520,440520,266410,1097420,676500,573060,664430,444970,935270
76561198042965715,785170,477770,384300,758190,1097420,697610,431730,33210,899770,223410
76561198042975019,676500,785170,612020,418910,33650,764030,689580,292030,427520,218230
76561198042987096,785170,1147660,384300,440520,39210,33210,676500,408760,22500,664430
76561198042993210,785170,384300,431730,266410,676500,22500,1147660,834910,948740,863590
76561198042999856,785170,390560,1098340,529240,447020,523120,427520,990050,3590,760350
76561198043036521,785170,573060,676500,288120,390560,292030,664430,22500,825630,444970
76561198043040939,39210,583010,388080,676500,785170,952860,292030,991780,440520,689580
76561198043075481,384300,388080,785170,39210,585410,266410,523120,1097420,507270,427520
76561198043078728,785170,39210,935270,440520,573060,427520,441770,1147660,991780,1097420
76561198043095731,785170,427520,477770,1097420,447020,390560,388080,738540,664430,523120
76561198043097923,990050,785170,252070,391040,253490,6010,1097420,518060,427520,48110
76561198043117852,523120,785170,418910,39210,384300,493080,758190,24960,400040,431730
76561198043135933,785170,39210,1097420,266410,676500,427520,523120,567640,689700,948740
76561198043148756,785170,427520,1097420,447020,573060,689700,935270,990050,48110,266410
76561198043150329,785170,266410,39210,1097420,427520,689580,388080,707590,440520,523120
76561198043170840,676500,288120,991780,440520,689580,1147660,664430,785170,935270,292030
76561198043173923,39210,440520,676500,785170,292030,33210,388080,583010,664430,831560
76561198043177696,39210,586210,1098340,10,837900,480650,239700,984560,991780,251290
76561198043185440,1098340,440520,292030,689580,676500,288120,785170,251290,518060,837900
76561198043196989,440520,785170,39210,33210,518060,585410,1097420,689580,47890,478980
76561198043201908,22500,785170,676500,1147660,664430,440520,444970,935270,384300,497180
76561198043228609,785170,440520,33210,1147660,384300,952860,39210,689580,39680,266410
76561198043234972,841770,266410,795630,239700,446810,380360,224500,4700,938220,919370
76561198043235189,39210,676500,292030,583010,1147660,495280,10,1085660,408760,288120
76561198043288499,785170,418910,523120,1085660,899770,39210,493080,984780,697610,764030
76561198043300779,388080,39210,493080,523120,266410,208500,477740,447020,758190,477770
76561198043309704,785170,523120,1097420,418910,493080,384300,39210,266410,477770,427520
76561198043342621,689580,785170,39210,440520,676500,991780,266410,292030,288120,764030
76561198043346623,39210,495280,518060,492800,676500,292030,458730,533540,675240,33650
76561198043355315,785170,523120,39210,1147660,573060,935270,418910,291930,583010,292030
76561198043357138,785170,39210,676500,266410,664430,523120,1097420,899770,431730,388080
76561198043362473,384300,1147660,388080,658160,39210,266410,583010,10,523120,428180
76561198043378705,785170,384300,440520,1147660,266410,1097420,289520,427520,573060,601050
76561198043380971,39210,785170,935270,418910,664430,523120,689700,1097420,1085660,495280
76561198043413338,785170,427520,440520,1097420,413420,990050,477770,47890,33210,441770
76561198043435163,785170,689580,990050,390560,440520,427520,47890,664430,518060,573060
76561198043440277,785170,447020,266410,523120,1098340,427520,388080,1097420,493080,390560
76561198043477481,676500,22500,440520,863590,785170,834910,212500,33210,479130,424250
76561198043481711,676500,785170,33650,418910,689580,427520,292030,764030,39210,759740
76561198043485106,33210,39210,518060,282400,458730,675240,440520,990050,47890,253490
76561198043490109,785170,384300,1147660,39210,583010,676500,292030,523120,418910,288120
76561198043492599,785170,266410,523120,1097420,427520,39210,384300,440520,388080,664430
76561198043499362,39210,676500,831560,785170,935270,440520,664430,1147660,495280,991780
76561198043500762,288120,676500,785170,573060,1147660,292030,795630,413420,22500,239700
76561198043518737,22500,785170,384300,676500,1147660,440520,935270,427520,266410,444970
76561198043519770,785170,39210,239700,935270,573060,689700,523120,1147660,229870,291930
76561198043528042,39210,292030,785170,935270,676500,583010,573060,288120,413420,571530
76561198043555360,785170,384300,266410,523120,1097420,427520,1147660,948740,689700,22500
76561198043571044,785170,664430,935270,573060,991780,388080,440520,205810,476460,390560
76561198043582559,39210,384300,523120,785170,1147660,388080,658160,585410,266410,480650
76561198043584618,676500,427520,831560,413420,388080,440520,282400,45300,1083880,785160
76561198043589561,785170,758190,427520,477770,384300,1097420,39210,447020,620980,390560
76561198043590377,785170,384300,39210,388080,1147660,523120,266410,664430,440520,1097420
76561198043598321,785170,266410,676500,523120,39210,1097420,764030,1147660,948740,427520
76561198043609617,785170,523120,39210,573060,583010,935270,388080,1147660,2800,239700
76561198043627305,785170,523120,418910,573060,266410,760350,1098340,39210,529240,948740
76561198043638027,431730,676500,390560,738540,759740,447020,427520,24960,785170,33650
76561198043643350,785170,1097420,32150,573060,427520,935270,689700,859580,523120,984780
76561198043657690,1098340,529240,658550,398100,785170,502410,834910,676500,567640,431730
76561198043661685,676500,22500,266410,388080,497180,39210,24720,831560,834910,1147660
76561198043679746,785170,266410,39210,834910,676500,1097420,523120,1147660,418910,764030
76561198043707448,785170,523120,418910,39210,391040,388080,1085660,664430,390560,502520
76561198043718881,785170,573060,760350,427520,239700,523120,938220,418250,384080,935270
76561198043728894,431730,676500,413420,567640,758190,384300,888790,427520,621220,266410
76561198043729490,785170,384300,39210,1097420,585410,758190,601050,518060,289520,1147660
76561198043748743,676500,292030,33650,583010,495280,39210,413420,759740,288120,567640
76561198043753124,388080,39210,266410,785170,567640,676500,586210,45300,427520,523120
76561198043767558,785170,440520,1147660,39210,384300,266410,664430,1097420,935270,427520
76561198043783432,39210,785170,518060,676500,292030,33650,990050,495280,689580,759740
76561198043790952,39210,785170,440520,664430,518060,831560,1097420,676500,689580,427520
76561198043795151,39210,676500,785170,1147660,292030,418910,1085660,764030,518060,22500
76561198043817471,785170,388080,583010,418910,523120,664430,390560,428180,384300,6300
76561198043822765,785170,39210,1097420,523120,764030,266410,518060,948740,251290,205710
76561198043845940,785170,676500,689580,427520,764030,1097420,573060,948740,408740,47890
76561198043848056,39210,785170,384300,1147660,518060,583010,825630,292030,460430,764790
76561198043852031,990050,6010,413420,427520,676500,39210,785170,620980,47890,1097420
76561198043853379,785170,676500,689580,288120,573060,292030,440520,22500,444970,935270
76561198043859293,676500,441770,288120,413420,689580,571530,229870,440520,282400,292030
76561198043870217,583010,39210,495280,1098340,758190,292030,1085660,24960,396890,529240
76561198043889102,785170,573060,288120,291930,418250,760350,384080,935270,397190,292030
76561198043928809,785170,1147660,288120,292030,825630,440520,291930,573060,676500,991780
76561198043937696,785170,676500,935270,33650,22500,573060,689700,418910,427520,523120
76561198043972135,39210,586210,581130,690770,1147660,774511,984560,440520,222640,1011940
76561198043977570,785170,440520,1097420,22500,427520,33210,676500,935270,1147660,266410
76561198043988632,785170,676500,39210,440520,33210,831560,1097420,664430,427520,477770
76561198043994179,990050,252070,447020,6010,785170,408740,1097420,427520,674960,518060
76561198044002153,1098340,758190,785170,990050,39210,658550,620980,249550,529240,518060
76561198044006547,785170,418910,22500,676500,764030,984780,612020,1085660,218230,47410
76561198044010892,785170,899770,418910,218230,493080,764030,1085660,612020,523120,1097420
76561198044017794,39210,785170,418910,984780,477770,664430,384300,1085660,523120,22500
76561198044019602,785170,523120,39210,1097420,266410,427520,948740,567640,689700,447020
76561198044024623,583010,388080,39210,991780,292030,785170,288120,689580,664430,676500
76561198044030429,990050,390560,573060,427520,413420,759740,6010,33650,785170,292030
76561198044050518,785170,39210,1147660,266410,251290,834910,384300,523120,948740,1098340
76561198044053170,266410,785170,834910,676500,523120,567640,948740,427520,431730,658160
76561198044076749,785170,518060,676500,39210,33210,764030,251060,440520,292030,1147660
76561198044081954,785170,676500,266410,418910,523120,431730,218230,1097420,899770,427520
76561198044086538,785170,39210,1098340,529240,384300,523120,518060,408760,1147660,510510
76561198044086555,676500,834910,22500,1147660,47410,39210,785170,266410,948740,586210
76561198044093099,785170,676500,440520,266410,427520,689580,33210,47890,567640,948740
76561198044102074,676500,22500,1147660,834910,431730,497180,428340,785170,39210,567640
76561198044104291,785170,1098340,529240,676500,502410,863590,764030,431730,292030,418910
76561198044131421,676500,689580,288120,292030,440520,424250,209370,785170,1147660,991780
76561198044139653,388080,583010,952860,39210,1147660,266410,785170,384300,676500,440520
76561198044156831,785170,384300,440520,390560,1147660,39210,1098340,523120,427520,529240
76561198044191612,785170,863590,266410,384300,1097420,523120,697610,758480,447020,427520
76561198044193196,785170,427520,447020,266410,1097420,676500,220260,567640,689580,390560
76561198044204889,39210,785170,427520,1097420,664430,523120,388080,831560,518060,391040
76561198044210490,266410,785170,427520,1097420,834910,447020,440520,948740,567640,586210
76561198044217202,785170,22500,384300,427520,859580,573060,1097420,990050,676500,497180
76561198044225128,388080,785170,523120,390560,266410,427520,447020,795630,39210,658160
76561198044249383,785170,33650,573060,418910,612020,689700,427520,523120,676500,1097420
76561198044254300,384300,785170,1147660,39210,585410,33210,440520,1097420,477770,601050
76561198044298999,785170,440520,39210,1147660,384300,676500,33210,952860,834910,266410
76561198044323417,1098340,785170,447020,249550,431730,764030,212500,658550,398100,266410
76561198044326379,785170,39210,676500,292030,990050,440520,518060,759740,413420,583010
76561198044344399,427520,689700,391040,523120,1097420,447020,785170,935270,477770,408990
76561198044349364,676500,834910,785170,266410,567640,39210,431730,440520,586210,1147660
76561198044366293,418910,22500,676500,523120,785170,1085660,497180,33650,1147660,612020
76561198044366894,785170,440520,664430,689580,39210,676500,292030,991780,388080,47890
76561198044372482,418250,583010,292030,288120,33650,676500,239700,573060,291930,689580
76561198044397468,785170,1097420,427520,266410,447020,477770,440520,478980,585410,39210
76561198044404947,785170,39210,33210,440520,585410,758190,1097420,477770,518060,620980
76561198044431188,785170,573060,523120,935270,39210,427520,1097420,689700,2800,291930
76561198044433882,39210,440520,785170,689580,388080,266410,991780,585410,586210,441770
76561198044445596,785170,384300,266410,440520,1147660,289520,952860,863590,948740,427520
76561198044463234,785170,1147660,991780,418910,764030,47410,39210,492800,266410,251290
76561198044466803,676500,785170,899770,418910,1085660,22500,953580,218230,33650,831560
76561198044483193,935270,785170,476460,689700,664430,573060,991780,689580,427520,266410
76561198044503859,785170,676500,288120,390560,292030,440520,689580,39540,573060,6250
76561198044517348,785170,427520,1097420,676500,440520,948740,452940,252450,266410,447020
76561198044522400,990050,689580,676500,47890,518060,440520,33210,282400,39210,571530
76561198044571876,785170,440520,249550,427520,676500,1098340,266410,689580,33210,567640
76561198044652411,785170,384300,1147660,523120,418910,428180,266410,24980,428340,664430
76561198044652516,785170,39210,676500,33210,440520,1097420,518060,764030,948740,427520
76561198044660018,523120,418910,384300,39210,785170,658160,1147660,497180,428180,935270
76561198044669902,39210,33210,586210,785170,758190,834910,384300,1097420,440520,1147660
76561198044672983,22500,825630,785170,384300,1147660,676500,440520,990050,282400,497180
76561198044673937,384300,251810,1147660,22500,11040,400800,497180,33210,224980,1011390
76561198044696301,39210,440520,785170,991780,689580,1147660,676500,952860,388080,266410
76561198044716170,418250,291930,261470,774511,990050,581130,459350,691690,231060,33650
76561198044717148,239700,418250,1105810,39210,676500,938220,231060,785170,229870,586210
76561198044717687,384300,388080,785170,952860,795630,440520,390560,266410,22300,477740
76561198044723458,390560,785170,427520,447020,664430,384300,24980,476460,758480,523120
76561198044734839,676500,785170,39210,1147660,440520,266410,384300,431730,22500,388080
76561198044771755,785170,39210,388080,477740,523120,664430,585410,390560,384300,440520
76561198044782250,266410,834910,785170,39210,1147660,493080,523120,658160,300,20540
76561198044791502,785170,1147660,935270,991780,573060,22500,288120,676500,39210,664430
76561198044802088,22500,863590,785170,47410,286220,697610,418910,676500,859580,215280
76561198044804937,1147660,384300,583010,39210,440520,664430,785170,676500,388080,292030
76561198044842961,785170,384300,39210,440520,585410,33210,518060,1147660,408760,1097420
76561198044848991,388080,664430,785170,583010,390560,666140,991780,840260,22370,831560
76561198044863367,952860,388080,676500,45300,10,440520,431730,266410,872410,831560
76561198044901622,39210,785170,266410,834910,1097420,676500,586210,567640,948740,440520
76561198045001723,39210,523120,388080,785170,658160,384300,583010,266410,1147660,428180
76561198045018196,785170,212500,863590,22500,412880,676500,48720,840800,990050,1097420
76561198045024544,785170,427520,476460,573060,440520,935270,4700,689580,444970,252450
76561198045025824,266410,785170,523120,388080,39210,427520,658160,1147660,834910,948740
76561198045035305,39210,785170,440520,676500,33210,1147660,1097420,567640,664430,518060
76561198045036485,785170,1147660,384300,440520,39210,991780,573060,2800,935270,288120
76561198045037297,785170,1147660,292030,583010,288120,39210,573060,676500,291930,384300
76561198045052444,785170,689700,427520,1097420,266410,452940,229870,841770,935270,283600
76561198045056246,583010,292030,288120,676500,3170,759740,418250,413420,33650,49470
76561198045060026,785170,440520,39210,266410,689580,427520,388080,1098340,1097420,477740
76561198045074180,39210,388080,585410,1097420,785170,1085660,831560,518060,495280,991780
76561198045086703,785170,39210,689580,676500,991780,440520,935270,1097420,664430,266410
76561198045101290,785170,664430,676500,388080,440520,384300,899770,831560,427520,39210
76561198045114419,400040,396640,758190,39210,418910,523120,391040,289300,1085660,495280
76561198045116559,266410,523120,658160,39210,834910,493080,785170,1097420,567640,586210
76561198045145018,39210,785170,384300,388080,1147660,523120,440520,585410,1097420,408760
76561198045161025,39210,676500,567640,586210,292030,785170,495280,518060,1098340,45300
76561198045207321,785170,1098340,39210,523120,266410,529240,567640,586210,658550,480650
76561198045231054,39210,388080,10,658160,683900,583010,266410,239700,586210,831660
76561198045235943,39210,785170,440520,676500,689580,991780,586210,1147660,292030,567640
76561198045248171,676500,785170,22500,440520,1147660,292030,288120,384300,413420,664430
76561198045259948,39210,785170,583010,384300,1147660,388080,991780,523120,292030,518060
76561198045268990,1098340,529240,785170,292030,658550,583010,288120,413420,39210,990050
76561198045281197,785170,664430,676500,899770,440520,39210,33210,831560,1147660,1085660
76561198045284285,785170,573060,291930,2800,239700,288120,418250,583010,384080,935270
76561198045361612,785170,573060,384300,427520,935270,266410,523120,390560,2800,760350
76561198045400244,39210,10,231060,586210,408760,480650,758190,888790,1147660,11040
76561198045405733,785170,22500,440520,676500,990050,33210,47890,1097420,427520,573060
76561198045459511,785170,266410,676500,689580,452940,573060,427520,288120,239700,441770
76561198045479265,785170,523120,418910,39210,573060,427520,935270,676500,33650,502520
76561198045482731,785170,1147660,935270,384300,22500,573060,764790,2800,39210,664430
76561198045491386,1098340,529240,785170,658550,292030,502410,398100,418250,39210,288120
76561198045493330,785170,384300,39210,523120,529240,418910,1147660,697610,758190,1097420
76561198045539960,785170,689580,764030,440520,1098340,991780,837900,573060,266410,39210
76561198045548396,785170,573060,440520,676500,427520,935270,664430,444970,689580,1147660
76561198045553387,785170,384300,39210,477770,585410,33210,1147660,899770,984780,418910
76561198045557162,396640,391040,400040,261470,223410,523120,758190,39210,253490,215100
76561198045561529,785170,39210,676500,1147660,292030,518060,440520,251290,288120,689580
76561198045574144,440520,39210,785170,689580,441770,249550,586210,620980,45300,1098340
76561198045579300,785170,384300,664430,388080,1147660,24980,523120,663110,935270,22500
76561198045580358,785170,239700,266410,573060,523120,935270,760350,1147660,938220,39210
76561198045610557,785170,39210,1097420,935270,523120,689700,427520,573060,391040,664430
76561198045626511,785170,676500,664430,440520,573060,935270,427520,759740,292030,831560
76561198045642983,785170,440520,427520,1097420,266410,384300,33210,39210,676500,452940
76561198045647141,388080,523120,428180,384300,658160,390560,733990,507270,206060,48220
76561198045685240,39210,1147660,785170,583010,384300,388080,664430,991780,676500,1085660
76561198045690139,785170,523120,390560,573060,664430,418910,663390,935270,32150,39210
76561198045699911,39210,388080,785170,266410,689580,664430,991780,831560,1097420,477740
76561198045703068,785170,418910,39210,33650,676500,523120,1085660,518060,1097420,675240
76561198045728779,785170,1147660,22500,47410,39210,418910,384300,834910,1097420,984780
76561198045738185,785170,447020,523120,758190,1097420,418910,697610,431730,205710,239660
76561198045745629,785170,39210,427520,390560,440520,664430,388080,1097420,573060,523120
76561198045768864,10,39210,388080,683900,586210,952860,583010,567640,676500,45300
76561198045787006,785170,39210,573060,935270,689700,523120,1097420,427520,396650,418250
76561198045790971,39210,785170,1085660,899770,418910,477770,523120,493080,1097420,675240
76561198045811526,990050,282400,676500,33210,825630,6010,47890,440520,571530,22500
76561198045815760,427520,785170,935270,573060,266410,689700,676500,413420,689580,664430
76561198045823830,785170,388080,1147660,384300,664430,440520,39210,991780,266410,952860
76561198045826946,952860,440520,785170,676500,388080,1098340,249550,431730,45300,384300
76561198045831112,1098340,11040,408760,33210,1147660,529240,458630,251290,384300,785170
76561198045865260,418910,785170,523120,1085660,984780,664430,899770,697610,758480,39210
76561198045872433,440520,33210,785170,676500,282400,384300,47890,427520,952860,1097420
76561198045876372,1098340,990050,249550,620980,658550,441770,785170,6010,427520,447020
76561198045888198,676500,785170,292030,759740,288120,573060,33650,990050,689580,664430
76561198045888264,785170,427520,1097420,477770,440520,447020,935270,47890,33210,48110
76561198045915265,39210,495280,676500,991780,10,583010,388080,831560,935270,785170
76561198045926101,523120,418910,785170,384300,431730,697610,33650,22500,223410,24960
76561198045929232,785170,384300,289520,447020,427520,390560,1097420,477770,523120,48110
76561198045929602,785170,39210,583010,292030,523120,388080,573060,689580,991780,676500
76561198045944040,785170,676500,39210,689580,764030,1097420,266410,440520,427520,518060
76561198045947302,676500,785170,292030,427520,288120,689580,390560,759740,413420,440520
76561198045949147,785170,39210,440520,689580,518060,991780,33210,586210,251290,47890
